gene_id	seed_gene_involved	interactions_seeds_ids
132228	F	55340,2012,387837,85027,286006,8417,6440,971,10274,4283,81833,219854,26984,51324,54443,6449,613212,1366,5350,3821,55260,23063
4296	F	3326,339390,57576,9371,207,3320,11127,9479,867,6416,22920,7186,2932,2059,4296,23162,5300,57630,2931,84451,43740573,5871,3308,3551,391,11184,3455,998,1742,2100,23542,5609,10273,11140,10987,85363,5879,1147,7189
84330	F	3892,81850,5601,5502,8573,114880,10241,337882,347862,9682,347365,57182,23030,101060226,55109,23382,9463,84988,10174,84518,337968,337972,26057,4188,25959,283373,8131,200734,166,26098,5987,337973,55914,79050,2801,10107,83900,7681,386681,3885,10603,10641,10768,54507,386675,83896,28227,83755,9454,1725,84078,287015,3846,375791,3881,7923,8689,9659,8602,29775,54941,79801,55844,23357,10687,55872,5450,388677,79896,54033,51741,146664,56159,54764,10616,3843,337967,337960,9110,64422,23281,404734,337966,54876,84217,5199,54386,440295,9681
374291	F	7706,63933,4538,4720,56922,65003,6341,55969,5955,1200,4718,9512,3030,4540,4714,8209,55028,79736,7415,64949,23788,55471,64745,10112,22868,348,526,3396,55716,6742,55218,79731,5009,84419,4704,5033,4191,27089,23203,7417,4712,4698,7419,85476,23787,-,55066,4713,5460,3191,57017,51409,488,1938,55967,5163,1373,1728,83943,549,4722,4719,29078,84532,10328,3772576,1355,515,10102,26164,54539,92014,4702,2744,5160,57664,4728,55379,374291,51566,7019,55735,4528,4725,285367,51097,26270,26995,4724,1350,1327,593,4716,5428,51250,10452,1431,57176,27249,9093,5447,26173,27154,28976,529,55486,84340,51079,84266,4259,7182,4358,10551,54968,4711,23597,23078,92935,219402,64756,112399,4709,23395,51001,55699,51300,8540,617,414919,60493,84881,79133,158431,4329,92399,23474,79922,7388,4697,43740574,2026,7284,9694,196294,28958,9617,51204,43740578,63891,23438,79135,56993,55005,7184,5162,9692,23603,7385,150274,55006,1374,9670,506,2100,55794,81892,821,126328,4731,7384,11331,84681,10165,57505,25915,4723,1347,3032,5165,5096,79072,9238,196074,3329,51103,84987,1537,57546,23410,390616,23530,708,2926,3163,9167,401505,54516,1345,1604,509,1429,6183,51295,5245,4726,118487,54998,55013,4701,10447,91574,60492,90550,114928,55349,444,9361,5093,10128,4513,4729,51335,6834,5498,51234,81533,89941,197322,523,2099,79979
8518	F	7706,10762,5591,1030,54859,25934,7917,55716,55011,83987,84708,5717,4609,23587,3845,1147,25980,3054,3662,5536,93185,7430,167227,5315,1956,8239,84182,580,23607,4914,57664,5052,55072,8518,660,6780,11133,9928,8848,51547,9343,997,6464,79370,51586,28977,4792,2316,31,5355,55054,23178,4350,1478,85366,57184,10190,5705,1778,112399,5704,1852,9040,10456,23557,10155,26610,54914,988,43740578,6866,6885,55140,9020,3551,23168,3064,83743,5693,64210,22870,5683,3091,5597,2034,145553,55250,285381,7276,55611,9830,4122,5710,5599,5718,9401,112950,54949,8452,43740571,22948,25962,51726
1400	F	9146,26151,55227,5272,10342,11100,55172,7415,3189,23210,3146,7083,11080,114711,526,57142,55738,55143,773,5717,6637,8880,55643,26747,5538,1809,29924,3872,79876,10399,54622,11243,8087,4914,57664,1400,615087,6721,2801,51776,55156,57095,8848,57002,3336,6714,26985,3187,10551,5050,387,6303,8312,10456,6118,7572,7846,7319,55755,8894,5997,54908,10253,404053,55742,355,11340,3064,1808,9632,1846,29903,5216,8454,57819,80279,6362,27252,120892,10574,51633,2495,25843,217,5511,7320,267,6183,3308,9319,1716,1936,7311,27341,4931,9252,4729,23542,57175,310,23075,51726,22929,637,5863
9445	F	330,2217,3140,25789,124446,4961465,79414,55501,56392,2734,57613,254827,10505,768,2583,57556,81930,147872,596,43740574,3105,7049,43740573,200728,43740578,18005,55716,9394,10488,781,57463,197131,10385,43740570,163183,1388,85451,150274,3265,2100,4000,4893,155971,5460,2099,131566,3845,43740569,80055
1998	F	7706,27033,861,84901,8350,10653,64376,2194,8314,10197,5702,6993,3949,6657,4609,23640,1994,2100,4000,8359,8339,9739
79364	F	56955,7376,6606,81545,7083,10062,116225,6095,6456,10482,84869,25962,92140,10899,6821,23126,6310,11091
1384	F	43740578,788,43740577,26235,-,8345,3312,5998,43740576,5830,51
11165	F	23204,3280,55658,10482,7905,5830,4942,4343,7140,7846,3301,84232,79754,11063,7181,9141,6176,54663,74838,211,8905,1627,54927,738,70892,6139,5349,197131,4174,27229,7511,6132,780,84206,64284,9657,11164,1994,328,1937,81533,3187,6356
2242	F	613,4188,10728,4734,2064,2549,7013,2288,2065,3320,5481,57154,1956,9659,10155,4233,2289,6774,12927,5719,84941,3308,2242,25913,285971,367,1832,5295,3815,2066,155061
19339	F	6622
64332	F	80149,10961,5935,1977,4790,23512,4791,6774
51250	F	64432,117145,4720,51642,9439,522,51318,26073,124995,56652,64976,28957,6389,65123,84263,3030,326625,29093,55028,983,55210,56945,10236,5188,64949,51264,79736,8659,8225,79590,63931,90806,22868,57570,2109,3396,3028,80273,4700,8508,65080,55278,10240,4191,4704,60558,23203,51023,26589,641371,1629,4698,85476,10463,3419,64963,55066,3191,1737,84545,92259,57128,65008,23140,80308,90480,283459,10573,55967,10189,2108,5163,200205,64978,5442,10884,201626,4719,29078,55052,65005,4722,10797,124454,10102,64928,515,37,54948,100526740,10476,10845,22907,1743,2744,29088,51373,23107,5160,4728,374291,7019,50640,4528,211,64951,25902,10105,26995,10965,4724,4833,80224,1891,78988,55037,92170,84816,51250,1327,5428,10935,219927,22,79039,28977,3336,8050,1431,57176,51263,27068,10352,514,64960,28976,51650,3033,27316,87178,6513,10987,55526,3182,92667,51025,85865,51258,23078,28998,2235,11222,27132,10939,64756,6182,402,84078,23395,51001,55699,5831,80222,10455,60493,617,414919,84881,205,79133,54931,64969,5019,9440,51204,64965,4898,60488,6472,55149,93974,23438,64975,5018,51069,2746,84311,5162,9692,6233,84273,64943,54534,79587,28973,55006,4706,506,127018,51253,81892,79896,4731,11331,54974,128308,29074,84681,29920,9581,57505,1892,4723,55178,25915,54148,5165,57129,57001,196074,6390,55245,51103,51081,26284,55692,81554,513,55168,91942,6832,64968,80324,55035,708,4695,23530,2926,10492,38,3954,10469,54516,539,217,60528,64981,122704,9054,4967,65993,51295,5245,9553,55173,4726,51021,8803,64983,9801,116540,91574,4701,9987,6434,2617,51073,51649,63875,51631,30968,51654,740,100996928,10128,51335,4729,51116,6150,84705,7818,220988,8192
23333	F	27076,7058,11045,7416,54491,1355,753,155807,43740577,146822,187,43740574,43740573,43740578,26123,27235,114571,43740570,6339,974,79867,150274,6047,8482,943,-,43740571,55800,43740569,23512
23070	F	3009,7706,3006,6154,6144,4869,6161,6181,6143,11052,6134,10521,4691,8662,10236,6187,3190,9782,4904,6142,9908,6130,8666,27339,4670,51637,6137,6207,6431,10644,6430,9669,8341,6125,23367,6135,9584,23451,23,3838,23347,3191,8732,3183,8339,6218,6133,6138,10189,3609,6231,9218,22907,753,170506,8087,4736,4914,1965,5052,25873,3181,6191,6780,56254,6156,6229,4131,6223,57805,9349,23070,9775,1655,3646,6429,1994,26986,10810,83732,4000,27316,1937,3187,6155,3182,9513,1981,6829,8531,10643,10419,4343,6217,51386,8894,2521,8661,6204,2961,26135,1654,9774,3192,988,6201,23524,23521,142,7520,5976,3376,9810,23450,22978,10146,9991,6122,10480,6426,10970,25939,84193,1489680,10594,5495,11224,10492,2547,6203,9911,100505741,10713,1665,9984,84295,7150,5036,6165,3159,6136,23196,10250,1153,6205,3608,23020,6147,6925,1660,8452,11338,8359,9961,5725,3178
10572	F	8698,58480,4734,112399,818,27018,7297,117144,55663,7186,358,18538,25489,5827,23327,8557,4193,9586,3198,388818,8784,6885,939,54556,135293,50943,7321,83741,23648,56852,388969,4210,9170,7157,331,6915,1029,3925,328,5111,920,55093
4707	F	3052,51026,10939,9439,19345,2821,4722,5164,54539,51360,1743,10476,4702,29093,79109,5230,23788,4697,9862,4710,498,81608,259282,5518,56953,249,28958,5739,56928,10134,51295,83892,4726,5710,6901,4708,84419,4704,719,9556,10540,27085,440145,5718,6391,210,4716,9349,1327,7381,150274,4698,1528,2130,1479,80349,123169,57017,4711,54940,2271
112476	F	414301,4714,148534,55507,363,6616,4724,84641,51806,4731,2150,253558,345274,9238,643008
4440	F	406881,54542,84695,407026,5937,112399,7409,23435,29117,407054,56257,9830,27161,149041,406889,6625,406916,406982,406888,3188,3185,406891,406981,6672,8165,407044,406890,54880,406886,407042,407024,9564,406882,406885,406883,54502,407006,150274,406979,406949,57514,124245,23774,407041,406953,407025
409	F	6389,4298,5478,5734,4691,79019,10236,6176,5724,829,65080,155348,79041,4985,5878,6421,4609,5727,162,554,123169,29123,6185,1147,3188,5905,3609,57584,9533,5315,5989,29766,5604,23246,25873,6191,3181,5518,4301,84717,6280,5042,7532,163,6223,7280,56852,6915,1742,6633,7189,3024,1778,317772,3309,8120,6632,2194,7846,10155,8526,54888,147339,26135,552900,1654,8899,3192,8525,80232,56292,6885,9266,9020,23450,23136,11224,2911,9672,10642,4641,1063,10927,1665,3643,4795,10383,908,3837,22981,6709,169981,6136,23295,154,9459,5071,60,6154,9146,5286,5601,1192,84541,4670,4673,55661,23382,1445,1213,6295,10114,6138,10992,57144,2091,5730,6117,252859,7514,9859,57664,2017,11329,23189,1207,80155,27125,6156,4131,3304,10528,219931,4792,6714,5732,8614,1018,2316,5524,4300,3187,1500,4841,382,2641,5894,55233,117159,2317,81873,6553,3480,55505,1022,3185,808,23524,70,23168,1211,8927,25885,7277,161,153,817,7316,7881,575,5495,207,1173,5602,8241,654483,55681,23032,8904,5494,8452,5725,3178,5256,55114,7278,63976,6129,6181,6143,2079,27336,944,6130,6175,6733,1815,4214,23411,998,3312,3839,5034,10189,59349,6188,55737,5144,9290,9406,3276,4820,55352,8260,6146,10454,9343,10768,3014,80755,4172,156,146562,6601,72,285855,6160,9967,28299,55177,79084,1653,6201,84172,221830,7314,7520,3984,51807,8348,9128,8971,26056,408,1975,1503,93649,6128,10971,6772,3483,7023,1915,8761,2547,708,7529,6949,4193,5209,51474,83737,4627,91947,830,6010,10949,3006,1495,1736,10728,6144,59341,4869,823,29079,728,7415,17246,3190,3184,4904,9908,11117,4157,6207,51366,7112,6135,23451,5579,3191,84545,3183,7862,7465,1917,6218,27042,3326,1938,23118,6124,4217,185,407,7531,1956,2597,122011,57561,3930,4659,56704,1627,165140,1072,440275,3305,6233,10868,8943,4628,1655,1459,26986,84790,55054,79839,9267,9221,9045,8531,5594,10419,6189,3310,9774,3061,23224,9826,6194,1059,8065,1019,4637,160,23481,10273,3973,5434,6122,25570,5595,1447,5900,55100,4734,1457,6416,7533,10381,9289,10382,165829,6165,8546,57669,8621,6141,7311,1909,29843,3066,112950,1212,3840,84918,2123
140699	F	3169,63891,330
10966	F	80067,2272,84079,30008,57799,212733,58189,282808,6923,3191,8065,5876,81689,2275,6921
64714	F	915,100009050,283208,4035,1280,2597,6890,267,3077532,54681,6622,6750,4547,353332,337966,84447,8452,5468,155971,56605,60,81502,30001
4259	F	9554,340348,22802,522,116841,144404,9397,10282,6507,55969,89872,3030,5830,27302,682,8417,85302,83461,23780,57448,64949,7415,161145,43740573,7542,10112,201164,54927,23059,23190,8508,55218,3684,6541,4704,5033,27089,7417,6576,7419,6284,6047,4832,113115,132299,259217,1351,7037,493869,84833,57506,4284,8712,788,23566,6185,390212,5906,55340,25980,23301,11146,55255,374882,786,4722,4171,9218,11064,10476,57085,79415,5160,535,374291,79073,151188,7019,55735,5518,9928,51097,85025,4724,4758,1350,2912,1327,593,65991,140775,10452,6319,3265,5355,1994,9688,10100,389084,9601,4000,4815,2631,5350,4259,54996,5354,7401,10897,5476,6867,54940,23597,11270,51026,10059,94056,23786,57122,3029,11022,22343,10939,219402,53826,170575,10989,9377,55699,10826,400258,26020,90993,113251,11161,23770,3099,2710,8674,79922,43740574,84314,7158,10559,28958,9341,23554,9919,29914,43740578,8165,90196,51075,55334,56993,9551,5587,10525,53838,56947,7184,79669,5162,7385,4818,23204,1727,25972,5770,374354,528,821,7384,9482,116173,56895,3032,4723,26330,10594,2802,1537,360,7416,6809,227613,390616,358,5214,27065,3163,9167,3098,10423,401505,1345,539,10269,509,67809,10447,26517,892,55281,93273,9868,8402,258010,347,43740570,5825,740,85451,4836,10128,4513,6518,43740571,56935,56829,89941,255043,55800,84749,196051
79640	F	4087,125115
8293	F	390212,8503,440400,79603,6785,79993,80346,51075,363,92359,328,29079,51300,81853,120892,7920
4074	F	55340,1852,10482,5445,4343,375790,53,23163,3725,10226,43740577,515216,4710,43740573,2023,100525777,100130932,43740578,11266,26270,3895,4724,407738,5903,56993,495,282183,151647,51,6047,80777,259217,-,4815,6128,56935,26088,23062,84842,6168,55333
72148	F	
10059	F	25813,27288,2569,8799,10923,5478,22938,7186,55172,2079,9188,2932,7919,983,8662,54471,84262,7415,3189,825279,23210,23788,26136,5702,3028,51637,5701,55218,8335,4666,5110,4191,8607,4144,4673,87,9841,6059,805,6294,23787,1104,26747,-,5538,6500,57506,11140,226,6741,3993,3845,191,10133,113130,54839,7094,4076,9939,9131,3945,1938,7295,6647,330,22985,5358,7168,7167,91137,11315,7430,327,2267,1956,7531,3276,855991,7317,3301,5202,4914,27236,9588,57664,1965,1933,8664,4629,79594,833,10627,1627,6241,18005,6156,375,65018,10802,51651,221184,9804,10808,10651,4102,9775,5195,11269,5411,1159,26986,9927,1937,4259,4522,10987,6155,3182,7182,5708,54940,6613,10284,10059,5705,1778,4961488,5223,595,55848,5704,56904,2670,117159,10456,23193,64786,51341,7534,64855,115207,23770,10694,2194,54935,10155,55177,8661,26168,92960,29106,26135,6455,5706,548596,10963,5902,7332,51343,988,5685,808,10130,70,1615,56993,5928,1152,10540,144983,56947,7184,7520,5162,43740572,10576,286942,5770,50626,374354,5216,528,4830,8407,10121,51741,4893,10971,63892,140858,161198,84987,145553,54708,471,4100,3251,120892,2547,3615,5700,10574,7529,3939,10921,10606,94081,3837,125170,9958,9559,8665,5917,8800,3308,7086,6136,3012,23632,26517,1716,9987,6657,10856,81,3608,1936,10598,10981,51024,85451,1984,47,10055,5071,1161,9184,7001,51520,328,4287,89941,51639,5725,6119
6235	F	7706,158763,51121,6154,1974,454752,4799,9055,214931,3921,4869,6129,54606,9212,6143,6134,1540,149041,6625,55720,6187,3146,10112,9138,393,6207,6228,6222,23367,54443,6132,6059,50649,11010,25879,3845,6218,6133,6230,11856,6231,6188,6206,23101,4171,8411,10289,13669,57664,23462,55072,6191,11060,9493,16341,54512,23616,6156,6229,2132,2197,9928,18709,6223,58504,124245,6155,4288,10551,2074,6990,149628,7443,6217,6189,6204,11113,26135,6193,25894,6208,1488,3192,51574,6194,6201,6210,5978,26030,6227,6209,22890,2100,66661,951475,51657,81910,5501,10614,83939,6224,56257,6203,1894,6602,84447,9401,23034,84305,130,81533,2099,128866,7372
3029	F	9131,25980,6647,55848,3329,5163,10282,5868,9531,8411,9212,4653,9367,3098,8766,57664,11113,94081,26051,10112,2801,51110,55011,6194,51651,9928,54998,9564,56993,200315,154664,1327,3336,5682,6047,7157,54386,4000,4287,4259,684
6827	F	23613,6829,57144,6830,1457,10482,3431,2254,120892,4343,9124,55791,155871,4691,5430,11060,8664,55319,5435,28960,8835,4673,2963,3646,51617,-,2100,8732,2130,328,9258,123169,55715,70470
9761	F	440026,51026,81622,109181,7706,330,6184,53598,7416,4171,25831,132320,6217,56334,1743,43740577,22995,57664,4257,51296,43740573,93380,1650,43740578,79600,5031,26123,7257,4174,291,746,5800,8924,150274,79867,7419,201595,17997,6047,1727,80777,1994,1528,5663,43740571,2100,51741,25962,2099,7879,10551,6185,9939,3032
11519	F	
5316	F	90060,54790,5089,64601,7023,4356,4343,5080,4330,9818,3148,65082,4013,3198,80714,856070,55048,5087,7185,2274,5991,134553,2100,63915,11332,90362,79842,51128,5451,54785
594	F	4723,488,10013,4035,23395,146540,3329,5163,1537,152926,5537,4722,4719,1200,5445,23530,3098,7415,1312,15185,23197,6672,4704,5033,593,5423,444,1629,27343,10128,7385,150274,55626,8452,5447,51592,5538,2110,7384,821,523,7182,22980,10133,23774,10165
100507290	F	51548,7132,4055,56001,27091,64753,5460,169841,54665,79923,25962,6320,55504,1527
10636	F	26277,5906,5911,2773,8153,7514,8450,7454,25913,2767,7186,390,2771,7434,2770,4790,4961527,27289
29889	F	7706,1736,54542,9055,4869,4646,54606,14254602,6134,84365,29997,149041,8450,6625,2122,1107,1108,6142,9908,56342,26953,55832,55646,4704,3104,6617,6132,23560,83444,4609,23144,-,4204,25879,26959,9185,123169,84450,3609,9820,28987,2091,7514,4914,13669,57664,11060,6780,79159,83759,6156,2248,9928,22927,7549,51547,9343,3428,27154,83732,4000,124245,4350,80349,7182,4288,10200,3024,54865,7555,9045,23405,8350,29889,9277,23363,11113,1982,55771,26135,3192,1022,6194,1044,3010,8555,5155,23378,64210,5936,4940,10146,66661,6168,51154,84061,9097,11224,29117,57602,2547,54487,54663,950,65993,5245,7283,3008,1024,4332,54998,118487,6141,6147,10412,2099,56829,23029,400506
149563	F	54870,4899,56993,6522,64778,54971
2710	F	3043,2307,2819,563,89970,160728,91137,54708,23219,6490,6783,23770,154091,55177,1132,6504,23788,200958,187,137868,11326,5739,10647,81833,26873,2358,2215,316,51614,116228,2713,3164,148808,391123,79608,1981,8165,55218,9804,325,340547,347,5133,9356,23559,3598,51024,23787,5770,6855,1576,26235,9670,2214,-,81037,57506,4259,713,89941,970,27069,6256,7342,54940
64221	F	23281,268721,9463,284001,9547,11077,27316,84708,23327,335
55075	F	6272,81493,6045,1489680,6928,678,5501,10413,3881,84196,54069,9040,9150,10586,29978,10492,56257,1540,9135,3845,9282,2521,5500,7917,84502,79084,26260,11060,999,10112,2983,4659,55662,9924,84940,221302,56704,4898,54644,9928,4627,57674,125115,91151,23243,79782,19046,10617,54443,10768,5998,3428,7448,9463,8626,3265,344892,54596,79839,51592,4893,3191,328,26936,3091,2099,58525,1499,202243,3856,5575,54785,114824
5910	F	7706,823,54491,51562,54509,94086,8448,376267,22846,51560,81876,4478,124404,22827,1445,11031,998,28511,3845,29789,55898,5906,348738,5536,8883,7343,5881,389,1956,7531,30833,2597,5198,4914,2781,29979,1017,23551,5504,10123,28960,3305,2770,57826,10633,3597,3265,148252,9601,26036,6237,28966,5879,7414,22800,5792,387,3313,3309,5899,22920,4343,54935,2762,2937,83871,43740578,440,56980,5912,4893,58473,821,56269,5908,1892,5049,81628,1489680,9097,5757,51564,64785,25864,10458,9077,23157,54769,127544,83940,285282,79171,5880,83544
984	F	5906,2253,3320,149628,7534,2547,7531,56257,7529,728642,10921,5300,4914,7052,984,6625,23210,1173,26135,11284,93380,55904,7638,1108,7421,6310,100502766,51574,8665,4478,1022,3308,7532,3008,58517,1024,54665,6233,896,8943,359948,56852,1459,115426,2100,10048,3312,11140,11076,2099,10971,11143,11200,7182,5451,68183,3187,8233
145482	F	286942,2194,9128,3845,78593,23834,8089,23404,6275,67139,97243,66489,79656,3184,5621,10492
64965	F	64432,63933,54542,7916,65003,64976,28957,6389,2253,168620,123263,54606,9512,199920,29997,56945,11190,149041,55028,8209,10236,23780,64949,6625,79736,64745,63931,12914,22868,3396,55832,4670,6137,6742,55218,10240,6222,55422,10658,10644,3104,4191,5009,23203,1445,23144,115004,85476,64963,29896,-,2130,3183,8649,123169,158234,330,5163,3609,10189,9820,7013,64978,55342,549,11315,10482,83943,1355,10102,22907,26164,92014,6934,23107,4914,57664,5689,5690,7019,6780,56647,4528,285367,68475,79159,22927,26995,7549,222255,55037,169841,92170,9343,51250,219927,28977,5584,1431,56852,5728,31,5696,1994,64960,55054,83732,28976,84340,5935,80349,6520,7182,54968,64763,23078,28998,219402,11222,6182,84078,51001,440686,162972,8350,60493,64930,414919,84881,57520,64969,92399,2194,10155,79922,245973,54908,498,26135,7284,9694,51204,9617,54460,3192,51574,5685,60488,43740578,6194,1044,5155,64975,55005,83743,14254596,84206,54534,10036,28973,55006,2100,55794,22803,81892,6128,66661,128308,84681,9238,1618,79072,54148,8878,29080,196074,3329,10614,51081,29117,55692,53598,708,56257,2926,10642,54516,23212,5686,1429,9001,90580,65993,6183,55666,51021,155908,21402,64983,54998,118487,55013,91574,25852,9987,1877,73708,60492,51649,6141,343641,90550,6657,8604,9401,9361,10128,51335,6834,7157,51116,8452,6150,79171,10412,7818,11338,2099,56829,286075,81570,23291,90627,155061,3178
